ID_CHAMADA,CLASSIFICACAO,CLASSIFICACAO_DETALHE,COUNT_COMPORTAMENTO
497,PROPOSTA,DESCONTO A VISTA,1
497,PROPOSTA,PRAZO PARA PAGAMENTO,5
497,SONDAGEM,AVALIACAO FINANCEIRA,10
497,SONDAGEM,MOTIVO DO ATRASO,10
498,PROPOSTA,DESCONTO A VISTA,8
498,PROPOSTA,PRAZO PARA PAGAMENTO,1
498,SONDAGEM,AVALIACAO FINANCEIRA,3
498,SONDAGEM,MOTIVO DO ATRASO,5
499,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
499,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
499,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
499,PROPOSTA,PRAZO PARA PAGAMENTO,2
499,SONDAGEM,MOTIVO DO ATRASO,3
500,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
500,PROPOSTA,DESCONTO PARCELADO,1
500,SONDAGEM,AVALIACAO FINANCEIRA,2
500,SONDAGEM,MOTIVO DO ATRASO,2
501,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
501,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
501,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
501,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
501,PROPOSTA,PRAZO PARA PAGAMENTO,1
502,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
502,PROPOSTA,DESCONTO A VISTA,1
502,PROPOSTA,PRAZO PARA PAGAMENTO,5
502,SONDAGEM,AVALIACAO FINANCEIRA,5
502,SONDAGEM,MOTIVO DO ATRASO,13
503,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
503,ARGUMENTAÇÃO,NEGATIVAÇÃO,5
503,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
503,PROPOSTA,DESCONTO A VISTA,2
503,PROPOSTA,PRAZO PARA PAGAMENTO,4
503,PROPOSTA,TAXAS  E JUROS,2
503,SONDAGEM,AVALIACAO FINANCEIRA,4
503,SONDAGEM,MOTIVO DO ATRASO,5
504,SONDAGEM,AVALIACAO FINANCEIRA,2
504,SONDAGEM,MOTIVO DO ATRASO,2
505,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
505,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
505,CHAMADA COM ACORDO,CHAMADA COM ACORDO,6
505,SONDAGEM,AVALIACAO FINANCEIRA,4
505,SONDAGEM,MOTIVO DO ATRASO,8
506,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
506,PROPOSTA,PRAZO PARA PAGAMENTO,1
506,SONDAGEM,AVALIACAO FINANCEIRA,12
507,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
507,ARGUMENTAÇÃO,NEGATIVAÇÃO,4
507,CHAMADA COM ACORDO,CHAMADA COM ACORDO,4
507,PROPOSTA,DESCONTO A VISTA,2
507,PROPOSTA,PRAZO PARA PAGAMENTO,5
507,SONDAGEM,AVALIACAO FINANCEIRA,7
507,SONDAGEM,MOTIVO DO ATRASO,7
508,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
508,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
508,SONDAGEM,MOTIVO DO ATRASO,2
509,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
509,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
509,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
509,PROPOSTA,PRAZO PARA PAGAMENTO,3
509,SONDAGEM,AVALIACAO FINANCEIRA,3
509,SONDAGEM,MOTIVO DO ATRASO,4
510,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
510,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,5
510,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
510,PROPOSTA,PRAZO PARA PAGAMENTO,1
510,SONDAGEM,AVALIACAO FINANCEIRA,4
510,SONDAGEM,MOTIVO DO ATRASO,2
511,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,6
511,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
511,SONDAGEM,AVALIACAO FINANCEIRA,4
511,SONDAGEM,MOTIVO DO ATRASO,6
512,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
512,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
512,CHAMADA COM ACORDO,CHAMADA COM ACORDO,4
512,PROPOSTA,PRAZO PARA PAGAMENTO,2
512,SONDAGEM,AVALIACAO FINANCEIRA,9
512,SONDAGEM,MOTIVO DO ATRASO,15
513,SONDAGEM,AVALIACAO FINANCEIRA,1
514,PROPOSTA,ENTRADA,1
514,SONDAGEM,AVALIACAO FINANCEIRA,1
514,SONDAGEM,MOTIVO DO ATRASO,1
515,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
515,ARGUMENTAÇÃO,NEGATIVAÇÃO,5
515,PROPOSTA,DESCONTO A VISTA,6
515,PROPOSTA,PRAZO PARA PAGAMENTO,4
515,SONDAGEM,AVALIACAO FINANCEIRA,5
515,SONDAGEM,MOTIVO DO ATRASO,2
516,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
516,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
516,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
516,PROPOSTA,DESCONTO A VISTA,4
516,PROPOSTA,PRAZO PARA PAGAMENTO,4
516,SONDAGEM,AVALIACAO FINANCEIRA,1
516,SONDAGEM,MOTIVO DO ATRASO,7
517,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
517,SONDAGEM,MOTIVO DO ATRASO,6
518,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
518,ARGUMENTAÇÃO,NEGATIVAÇÃO,4
518,CHAMADA COM ACORDO,CHAMADA COM ACORDO,5
518,PROPOSTA,PRAZO PARA PAGAMENTO,2
518,SONDAGEM,MOTIVO DO ATRASO,4
519,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
519,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
519,PROPOSTA,DESCONTO A VISTA,1
519,PROPOSTA,PRAZO PARA PAGAMENTO,1
519,SONDAGEM,MOTIVO DO ATRASO,5
520,PROPOSTA,PRAZO PARA PAGAMENTO,2
520,SONDAGEM,AVALIACAO FINANCEIRA,5
520,SONDAGEM,MOTIVO DO ATRASO,6
521,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
521,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
521,SONDAGEM,MOTIVO DO ATRASO,4
522,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
522,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
522,PROPOSTA,PRAZO PARA PAGAMENTO,2
522,SONDAGEM,AVALIACAO FINANCEIRA,3
522,SONDAGEM,MOTIVO DO ATRASO,8
523,SONDAGEM,AVALIACAO FINANCEIRA,8
524,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
525,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
525,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
525,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
525,SONDAGEM,AVALIACAO FINANCEIRA,2
526,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
526,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
526,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
526,PROPOSTA,PRAZO PARA PAGAMENTO,5
526,SONDAGEM,AVALIACAO FINANCEIRA,1
526,SONDAGEM,MOTIVO DO ATRASO,2
527,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
527,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
527,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
527,PROPOSTA,PRAZO PARA PAGAMENTO,3
527,SONDAGEM,MOTIVO DO ATRASO,3
528,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
528,SONDAGEM,AVALIACAO FINANCEIRA,1
529,PROPOSTA,PRAZO PARA PAGAMENTO,2
529,SONDAGEM,AVALIACAO FINANCEIRA,1
530,PROPOSTA,PRAZO PARA PAGAMENTO,1
530,SONDAGEM,AVALIACAO FINANCEIRA,1
531,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
531,PROPOSTA,PRAZO PARA PAGAMENTO,5
531,SONDAGEM,AVALIACAO FINANCEIRA,3
531,SONDAGEM,MOTIVO DO ATRASO,1
532,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
532,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
532,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
532,SONDAGEM,AVALIACAO FINANCEIRA,3
533,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
533,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
533,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
533,PROPOSTA,DESCONTO A VISTA,1
533,PROPOSTA,PRAZO PARA PAGAMENTO,8
533,SONDAGEM,AVALIACAO FINANCEIRA,7
533,SONDAGEM,MOTIVO DO ATRASO,3
534,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
534,SONDAGEM,MOTIVO DO ATRASO,5
535,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
535,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
535,PROPOSTA,DESCONTO A VISTA,3
535,PROPOSTA,PRAZO PARA PAGAMENTO,7
535,SONDAGEM,AVALIACAO FINANCEIRA,1
535,SONDAGEM,MOTIVO DO ATRASO,5
536,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
536,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
536,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
536,PROPOSTA,DESCONTO A VISTA,2
536,SONDAGEM,MOTIVO DO ATRASO,2
537,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
537,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
537,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
537,PROPOSTA,DESCONTO A VISTA,1
537,PROPOSTA,PRAZO PARA PAGAMENTO,2
537,SONDAGEM,MOTIVO DO ATRASO,5
538,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
538,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
538,PROPOSTA,PRAZO PARA PAGAMENTO,7
538,SONDAGEM,AVALIACAO FINANCEIRA,3
539,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
539,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
539,PROPOSTA,DESCONTO A VISTA,1
539,SONDAGEM,MOTIVO DO ATRASO,6
540,SONDAGEM,AVALIACAO FINANCEIRA,1
541,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
541,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
541,PROPOSTA,ENTRADA,2
541,PROPOSTA,PRAZO PARA PAGAMENTO,1
541,SONDAGEM,AVALIACAO FINANCEIRA,11
541,SONDAGEM,MOTIVO DO ATRASO,4
542,SONDAGEM,AVALIACAO FINANCEIRA,3
542,SONDAGEM,MOTIVO DO ATRASO,4
543,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
543,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
543,PROPOSTA,DESCONTO A VISTA,8
543,PROPOSTA,PRAZO PARA PAGAMENTO,4
543,SONDAGEM,AVALIACAO FINANCEIRA,3
544,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
544,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
544,PROPOSTA,DESCONTO A VISTA,1
544,PROPOSTA,PRAZO PARA PAGAMENTO,8
545,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
545,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,12
545,ARGUMENTAÇÃO,NEGATIVAÇÃO,5
545,PROPOSTA,DESCONTO A VISTA,1
545,PROPOSTA,PRAZO PARA PAGAMENTO,2
545,SONDAGEM,AVALIACAO FINANCEIRA,3
545,SONDAGEM,MOTIVO DO ATRASO,6
546,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
546,SONDAGEM,MOTIVO DO ATRASO,5
547,PROPOSTA,PRAZO PARA PAGAMENTO,1
547,SONDAGEM,MOTIVO DO ATRASO,11
548,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
548,PROPOSTA,DESCONTO A VISTA,2
548,SONDAGEM,AVALIACAO FINANCEIRA,1
548,SONDAGEM,MOTIVO DO ATRASO,4
549,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
549,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
549,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
549,PROPOSTA,DESCONTO A VISTA,2
549,PROPOSTA,TAXAS  E JUROS,1
549,SONDAGEM,AVALIACAO FINANCEIRA,6
549,SONDAGEM,MOTIVO DO ATRASO,4
550,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
550,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
550,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
550,SONDAGEM,MOTIVO DO ATRASO,2
551,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
551,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
551,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
551,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
551,PROPOSTA,DESCONTO A VISTA,1
551,PROPOSTA,PRAZO PARA PAGAMENTO,4
551,SONDAGEM,AVALIACAO FINANCEIRA,1
551,SONDAGEM,MOTIVO DO ATRASO,2
552,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
552,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
552,PROPOSTA,PRAZO PARA PAGAMENTO,2
552,SONDAGEM,AVALIACAO FINANCEIRA,1
552,SONDAGEM,MOTIVO DO ATRASO,8
553,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
553,PROPOSTA,PRAZO PARA PAGAMENTO,6
553,SONDAGEM,AVALIACAO FINANCEIRA,3
553,SONDAGEM,MOTIVO DO ATRASO,2
554,PROPOSTA,DESCONTO A VISTA,1
554,PROPOSTA,PRAZO PARA PAGAMENTO,6
554,SONDAGEM,MOTIVO DO ATRASO,4
555,SONDAGEM,MOTIVO DO ATRASO,4
556,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
556,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
556,PROPOSTA,DESCONTO A VISTA,5
556,PROPOSTA,PRAZO PARA PAGAMENTO,2
556,SONDAGEM,MOTIVO DO ATRASO,4
557,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
557,PROPOSTA,DESCONTO A VISTA,2
557,SONDAGEM,MOTIVO DO ATRASO,3
558,PROPOSTA,DESCONTO A VISTA,5
558,PROPOSTA,PRAZO PARA PAGAMENTO,1
558,SONDAGEM,MOTIVO DO ATRASO,2
559,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,7
559,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
559,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
559,PROPOSTA,PRAZO PARA PAGAMENTO,8
559,SONDAGEM,AVALIACAO FINANCEIRA,3
560,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
560,PROPOSTA,DESCONTO A VISTA,1
560,PROPOSTA,PRAZO PARA PAGAMENTO,5
560,SONDAGEM,MOTIVO DO ATRASO,5
561,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
561,SONDAGEM,AVALIACAO FINANCEIRA,5
561,SONDAGEM,MOTIVO DO ATRASO,7
562,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,6
562,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
562,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
562,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
562,PROPOSTA,PRAZO PARA PAGAMENTO,3
562,SONDAGEM,AVALIACAO FINANCEIRA,1
562,SONDAGEM,MOTIVO DO ATRASO,4
563,PROPOSTA,PRAZO PARA PAGAMENTO,1
563,SONDAGEM,AVALIACAO FINANCEIRA,4
564,PROPOSTA,PRAZO PARA PAGAMENTO,1
565,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
565,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
565,PROPOSTA,DESCONTO A VISTA,2
565,PROPOSTA,PRAZO PARA PAGAMENTO,5
565,SONDAGEM,MOTIVO DO ATRASO,2
566,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
566,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
566,CHAMADA COM ACORDO,CHAMADA COM ACORDO,7
566,PROPOSTA,DESCONTO A VISTA,1
566,PROPOSTA,PRAZO PARA PAGAMENTO,5
566,SONDAGEM,AVALIACAO FINANCEIRA,5
566,SONDAGEM,MOTIVO DO ATRASO,4
567,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
567,PROPOSTA,DESCONTO PARCELADO,1
567,PROPOSTA,ENTRADA,1
567,PROPOSTA,PRAZO PARA PAGAMENTO,1
567,PROPOSTA,TAXAS  E JUROS,1
567,SONDAGEM,AVALIACAO FINANCEIRA,2
567,SONDAGEM,MOTIVO DO ATRASO,4
568,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
568,PROPOSTA,DESCONTO A VISTA,3
568,PROPOSTA,DESCONTO PARCELADO,1
568,PROPOSTA,ENTRADA,1
568,PROPOSTA,PRAZO PARA PAGAMENTO,4
568,SONDAGEM,MOTIVO DO ATRASO,7
569,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
569,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
569,PROPOSTA,DESCONTO A VISTA,1
569,PROPOSTA,PRAZO PARA PAGAMENTO,3
569,SONDAGEM,MOTIVO DO ATRASO,6
570,CHAMADA COM ACORDO,CHAMADA COM ACORDO,4
570,PROPOSTA,PRAZO PARA PAGAMENTO,4
570,SONDAGEM,AVALIACAO FINANCEIRA,1
571,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
571,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
571,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
571,PROPOSTA,DESCONTO A VISTA,1
571,PROPOSTA,PRAZO PARA PAGAMENTO,4
571,SONDAGEM,AVALIACAO FINANCEIRA,5
571,SONDAGEM,MOTIVO DO ATRASO,9
572,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
572,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
572,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
572,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
572,SONDAGEM,AVALIACAO FINANCEIRA,6
572,SONDAGEM,MOTIVO DO ATRASO,1
573,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,6
573,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
573,PROPOSTA,PRAZO PARA PAGAMENTO,3
573,SONDAGEM,AVALIACAO FINANCEIRA,2
573,SONDAGEM,MOTIVO DO ATRASO,12
574,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
574,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
574,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
574,PROPOSTA,DESCONTO A VISTA,3
574,PROPOSTA,PRAZO PARA PAGAMENTO,1
574,SONDAGEM,MOTIVO DO ATRASO,3
575,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
575,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
575,PROPOSTA,PRAZO PARA PAGAMENTO,1
575,SONDAGEM,AVALIACAO FINANCEIRA,5
576,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
576,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
576,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
576,PROPOSTA,DESCONTO A VISTA,6
576,PROPOSTA,PRAZO PARA PAGAMENTO,4
576,SONDAGEM,AVALIACAO FINANCEIRA,3
577,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
577,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
577,SONDAGEM,AVALIACAO FINANCEIRA,8
577,SONDAGEM,MOTIVO DO ATRASO,8
578,PROPOSTA,DESCONTO A VISTA,2
578,SONDAGEM,AVALIACAO FINANCEIRA,1
579,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
579,PROPOSTA,PRAZO PARA PAGAMENTO,3
579,SONDAGEM,AVALIACAO FINANCEIRA,3
579,SONDAGEM,MOTIVO DO ATRASO,4
580,PROPOSTA,DESCONTO A VISTA,4
580,PROPOSTA,PRAZO PARA PAGAMENTO,3
581,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
581,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
581,PROPOSTA,PRAZO PARA PAGAMENTO,5
581,SONDAGEM,AVALIACAO FINANCEIRA,4
581,SONDAGEM,MOTIVO DO ATRASO,5
582,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
582,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
582,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
582,PROPOSTA,DESCONTO A VISTA,5
582,PROPOSTA,PRAZO PARA PAGAMENTO,5
582,SONDAGEM,AVALIACAO FINANCEIRA,4
582,SONDAGEM,MOTIVO DO ATRASO,4
583,SONDAGEM,MOTIVO DO ATRASO,3
584,PROPOSTA,PRAZO PARA PAGAMENTO,3
584,SONDAGEM,MOTIVO DO ATRASO,1
585,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
585,ARGUMENTAÇÃO,NEGATIVAÇÃO,4
585,PROPOSTA,DESCONTO A VISTA,1
585,PROPOSTA,DESCONTO PARCELADO,2
586,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
586,SONDAGEM,AVALIACAO FINANCEIRA,4
587,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
587,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
587,PROPOSTA,DESCONTO A VISTA,1
587,PROPOSTA,ENTRADA,2
587,PROPOSTA,PRAZO PARA PAGAMENTO,3
587,SONDAGEM,MOTIVO DO ATRASO,4
588,SONDAGEM,MOTIVO DO ATRASO,4
589,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
589,SONDAGEM,AVALIACAO FINANCEIRA,2
590,SONDAGEM,AVALIACAO FINANCEIRA,2
591,SONDAGEM,MOTIVO DO ATRASO,6
592,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
592,SONDAGEM,AVALIACAO FINANCEIRA,1
593,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
593,PROPOSTA,DESCONTO A VISTA,2
593,SONDAGEM,MOTIVO DO ATRASO,4
594,PROPOSTA,PRAZO PARA PAGAMENTO,1
594,SONDAGEM,AVALIACAO FINANCEIRA,1
594,SONDAGEM,MOTIVO DO ATRASO,3
595,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
595,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
595,PROPOSTA,PRAZO PARA PAGAMENTO,2
595,SONDAGEM,AVALIACAO FINANCEIRA,7
595,SONDAGEM,MOTIVO DO ATRASO,15
596,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
596,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
596,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
596,CHAMADA COM ACORDO,CHAMADA COM ACORDO,8
596,PROPOSTA,DESCONTO A VISTA,3
596,PROPOSTA,PRAZO PARA PAGAMENTO,2
596,SONDAGEM,MOTIVO DO ATRASO,8
597,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
597,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
597,PROPOSTA,DESCONTO A VISTA,5
597,PROPOSTA,PRAZO PARA PAGAMENTO,3
597,SONDAGEM,AVALIACAO FINANCEIRA,1
597,SONDAGEM,MOTIVO DO ATRASO,5
598,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
598,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
598,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
598,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
598,PROPOSTA,PRAZO PARA PAGAMENTO,3
598,SONDAGEM,AVALIACAO FINANCEIRA,2
599,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
599,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
599,PROPOSTA,PRAZO PARA PAGAMENTO,2
599,SONDAGEM,AVALIACAO FINANCEIRA,5
599,SONDAGEM,MOTIVO DO ATRASO,4
600,SONDAGEM,AVALIACAO FINANCEIRA,6
601,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
601,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
601,PROPOSTA,DESCONTO A VISTA,4
602,SONDAGEM,AVALIACAO FINANCEIRA,4
603,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
603,CHAMADA COM ACORDO,CHAMADA COM ACORDO,7
603,PROPOSTA,PRAZO PARA PAGAMENTO,5
603,SONDAGEM,AVALIACAO FINANCEIRA,2
603,SONDAGEM,MOTIVO DO ATRASO,15
604,PROPOSTA,PRAZO PARA PAGAMENTO,1
604,SONDAGEM,MOTIVO DO ATRASO,6
605,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
605,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,6
605,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
605,PROPOSTA,PRAZO PARA PAGAMENTO,7
605,SONDAGEM,AVALIACAO FINANCEIRA,4
605,SONDAGEM,MOTIVO DO ATRASO,9
606,SONDAGEM,MOTIVO DO ATRASO,1
607,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
607,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
607,SONDAGEM,AVALIACAO FINANCEIRA,1
607,SONDAGEM,MOTIVO DO ATRASO,2
608,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
608,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
608,PROPOSTA,PRAZO PARA PAGAMENTO,5
608,SONDAGEM,AVALIACAO FINANCEIRA,3
608,SONDAGEM,MOTIVO DO ATRASO,4
609,ARGUMENTAÇÃO,NEGATIVAÇÃO,4
609,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
609,SONDAGEM,MOTIVO DO ATRASO,4
610,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
610,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
610,CHAMADA COM ACORDO,CHAMADA COM ACORDO,5
610,PROPOSTA,PRAZO PARA PAGAMENTO,10
610,SONDAGEM,AVALIACAO FINANCEIRA,1
610,SONDAGEM,MOTIVO DO ATRASO,10
611,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
611,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
611,PROPOSTA,DESCONTO A VISTA,1
611,PROPOSTA,PRAZO PARA PAGAMENTO,3
611,SONDAGEM,AVALIACAO FINANCEIRA,6
611,SONDAGEM,MOTIVO DO ATRASO,7
612,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
612,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
612,PROPOSTA,DESCONTO A VISTA,2
612,PROPOSTA,PRAZO PARA PAGAMENTO,1
612,SONDAGEM,AVALIACAO FINANCEIRA,1
